,count,mean,std,min,25%,50%,75%,max
value_norm__approximate_entropy__m_2__r_0.3,156.0,0.025730290225120314,0.0026125000360669283,0.0204737167008888,0.023926040350334774,0.02506479140996485,0.027284334648452202,0.0387880238669
value_norm__approximate_entropy__m_2__r_0.5,156.0,0.016028114635590465,0.0015780287574511105,0.0141046968334936,0.015005327765507349,0.01569265869383705,0.016505249213310726,0.0252914236574397
value_norm__approximate_entropy__m_2__r_0.7,156.0,0.011668435193121161,0.0011249602718185492,0.0099655337530616,0.010943760282265649,0.0114483814983579,0.012259015010741399,0.0183322274093715
value_norm__approximate_entropy__m_2__r_0.9,156.0,0.008957018453298417,0.0007335240282693951,0.0074548631602571,0.00844609526354625,0.008864225491413,0.00937081131509695,0.0115271276602503
value_norm__friedrich_coefficients__coeff_0__m_3__r_30,156.0,-0.00013075771399429292,0.0007033520659102273,-0.0043549161051495,-0.000337486371424525,4.831318744932272e-06,0.000213399407668325,0.0014431440001409
value_norm__friedrich_coefficients__coeff_1__m_3__r_30,156.0,0.00016192864012598958,0.0010502995424396613,-0.0029353701442212,-0.000268087266121875,-2.0373458018679776e-05,0.0003787595618154,0.0093961924516943
value_norm__friedrich_coefficients__coeff_2__m_3__r_30,156.0,-1.635426862216432e-05,0.0011370247049912422,-0.0029577877314289,-0.00047652137723557496,-0.00018602936147,0.0002477730761789,0.0059094944513857
value_norm__friedrich_coefficients__coeff_3__m_3__r_30,156.0,-0.00010119396894882348,0.0008197141718848597,-0.0078215482507293,-0.000231147374691925,7.0098672230513884e-06,0.00016222281465005,0.0013735688960635
value_norm__max_langevin_fixed_point__m_3__r_30,156.0,3.9006552603593323,23.992802159435808,0.4359580747531961,1.3098335231742413,1.5888046935391742,1.8843725309051667,299.7861643470619
"value_norm__linear_trend__attr_""pvalue""",156.0,0.10761523729109462,0.22226573323857782,2.6466306357868592e-45,1.5561831900427278e-07,0.0013232901649089502,0.07625221626192265,0.9575667862791168
"value_norm__linear_trend__attr_""rvalue""",156.0,-0.11273848167058176,0.16300632174238783,-0.5747892766594428,-0.21861847827451059,-0.1149576771063459,-0.020726493454054376,0.3083648967963527
"value_norm__linear_trend__attr_""intercept""",156.0,0.1946836542555283,0.28148921214220457,-0.5325032239467177,0.03579176715656895,0.19851589565650965,0.3775236601343249,0.9925810171359802
"value_norm__linear_trend__attr_""slope""",156.0,-0.0007802952074369611,0.0011282132751190262,-0.0039782806298035,-0.001513120882301875,-0.0007956548924108,-0.00014345397657943089,0.0021342814587042
"value_norm__linear_trend__attr_""stderr""",156.0,0.00030392257158760514,7.902219559817653e-06,0.0002537963752597,0.00030168768342745,0.00030694664245695,0.00030917204981905,0.0003101493325387
"value_norm__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",156.0,-0.11210471499049539,0.16459540828680738,-0.5795727748751295,-0.2162247422952815,-0.11582857108780956,-0.02004952862772695,0.3098904401799247
"value_norm__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",156.0,-0.11344598109768057,0.16153084147880128,-0.5701924782248994,-0.21987157939523078,-0.11199217920954675,-0.021652961024769348,0.3069699568162025
"value_norm__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",156.0,-0.1127719911139376,0.16305156625521017,-0.5749055398823862,-0.21868076722371874,-0.1150195328423427,-0.020740369393090152,0.308435827797437
"value_norm__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",156.0,0.019282118065667594,0.09942630536028943,-0.28650974404196,-0.04090277112605172,0.013220371321528101,0.09083746223898705,0.4656590634047533
"value_norm__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",156.0,-0.11139791356233306,0.16672063739753973,-0.58573546069963,-0.21751763866851714,-0.11522629274247626,-0.01723683253216515,0.3120693077514135
"value_norm__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",156.0,-0.11444158100588576,0.15982760406593263,-0.5646273941340598,-0.22035791833749555,-0.11126381893351711,-0.02368713197788555,0.3054424023380805
"value_norm__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",156.0,-0.11287685707727659,0.16319271086695633,-0.5752690742034461,-0.21887733129816767,-0.11521270346698301,-0.020783109875597876,0.3086538041247255
"value_norm__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""",156.0,0.019575521305426922,0.09964531711244164,-0.2874152246973888,-0.04017470641994893,0.0127616561299509,0.0907869808767078,0.4668876601735472
"value_norm__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""max""",156.0,-0.10835638947027626,0.18960009172765604,-0.6428445977938148,-0.23200294144639905,-0.13566875335646605,0.0194717853947994,0.3478796952048744
"value_norm__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""min""",156.0,-0.12701239696249939,0.15344455501894777,-0.5253891232352169,-0.22122158576825002,-0.13374383051634475,-0.05026789445229598,0.3034539067330985
"value_norm__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""mean""",156.0,-0.11620701015155085,0.16754346714838617,-0.5871844174646008,-0.22496260219784647,-0.11961409236598824,-0.022012630309670326,0.3147836425959894
"value_norm__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""",156.0,0.025253848637380116,0.11817805590020838,-0.4141019503993997,-0.03947548137105788,0.0174601145310649,0.09497435845325455,0.4495724669266819
"value_norm__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",156.0,0.21570338803512293,0.28304966621782335,-0.5115986057686945,0.05653093143381632,0.22440277317219548,0.39671960374729215,1.0134323825484082
"value_norm__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",156.0,0.1705607314447655,0.2755225776538576,-0.5449348777639383,0.01462905932021065,0.16808724094360866,0.3524686025543462,0.9558016799015006
"value_norm__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",156.0,0.19314172356101006,0.27925353654023416,-0.5282527730203485,0.035522466240540077,0.1969586192937175,0.3745192163373804,0.9847087929101128
"value_norm__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",156.0,0.0004889947970278844,0.00019135556438272313,-0.000129963071074,0.00038246662057165,0.000458988423336,0.0005467576573452251,0.0015599913849961
"value_norm__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",156.0,0.24195881522096238,0.28502301912965,-0.4854240638217317,0.07813007290534098,0.2499738211536885,0.4246528647808946,1.0391243445281697
"value_norm__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",156.0,0.14048694777896573,0.2682528103775158,-0.5606021281603226,-0.01062925406725275,0.13618605517446442,0.32096039239908525,0.9098419679069522
"value_norm__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",156.0,0.1912488189831461,0.2764969149343292,-0.5229684114970271,0.03521705046568105,0.19507509085719704,0.37080636325730326,0.9750236427031368
"value_norm__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",156.0,0.002012578039719727,0.0007806864906997154,-0.0005125379208237,0.0015806162130341751,0.00189559766520025,0.0022505168049979,0.0063756275171139
"value_norm__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",156.0,0.44685087207465063,0.30236398001889,-0.2747733644521892,0.24505818508380456,0.4841271321613458,0.6447116533996275,1.230067704153147
"value_norm__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",156.0,-0.09856973780514548,0.21921656549615612,-0.6841366665297359,-0.21840477244100187,-0.09406281097316226,0.04352929743172668,0.5412304378731779
"value_norm__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",156.0,0.17734218827424408,0.2557967386561317,-0.4820528219909523,0.033726718063399025,0.1813903255020981,0.3425150045294759,0.9033398222132466
"value_norm__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",156.0,0.04724426976606664,0.01692643061733579,-0.0053079912411664,0.03739400238370068,0.0443750606220947,0.05259516664780815,0.1229001278829059
"value_norm__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",156.0,-0.0039015901576623132,0.005726687603602449,-0.0200563775257399,-0.00753332463017685,-0.00402959077066895,-0.0006981446149116501,0.0107928912811524
"value_norm__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",156.0,-0.0039019661647756655,0.005557602414912542,-0.0197273979870548,-0.007572282679750075,-0.0038369976960992,-0.0007459600679522749,0.0105511341459073
"value_norm__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",156.0,-0.003901853001232497,0.005641485586671367,-0.019893106927477,-0.007566044774492525,-0.0039789620059336,-0.000717625580616925,0.0106717731923302
"value_norm__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",156.0,6.072524098417998e-07,3.3345486244050836e-06,-1.0904427736380607e-05,-1.1144401940830503e-06,2.758746931315802e-07,2.505030901266417e-06,1.4797792190421804e-05
"value_norm__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",156.0,-0.007804034382872251,0.011672004204107835,-0.0405208027137614,-0.015274455495523925,-0.00807569085959905,-0.0012087791434484,0.0218951176699708
"value_norm__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",156.0,-0.007806850549986542,0.010911293133789664,-0.0390409113952025,-0.015089880749802026,-0.00756720102988425,-0.001621132378880825,0.0208071025515195
"value_norm__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""",156.0,-0.007806074244210013,0.011285588364666473,-0.0397968833756382,-0.015134953602338849,-0.00796224860641615,-0.001437430631252225,0.0213456494488582
"value_norm__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""",156.0,5.048324849993816e-06,2.738401160283109e-05,-8.985122501461042e-05,-9.293602690584211e-06,2.4964397571407574e-06,2.06683679978863e-05,0.0001203017103667
"value_norm__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""max""",156.0,-0.03913377160445517,0.06820483146634429,-0.2182094539796645,-0.084106748239234,-0.0487131313213562,0.006948949711016275,0.1242572225767957
"value_norm__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""",156.0,-0.0391087183513275,0.0474959089743664,-0.177267270796667,-0.06957155403224285,-0.0411490156969647,-0.01452612066184825,0.0910818790203205
"value_norm__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""mean""",156.0,-0.0394093751720542,0.05684371970136254,-0.2007421827140547,-0.0761144454509946,-0.0403089612226884,-0.007494826236310899,0.1071228493313228
"value_norm__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""",156.0,0.0006485545810604194,0.0031968629071418486,-0.0103324652758648,-0.000769664443925875,0.00045724846335995,0.002421737102573275,0.0138135208812688
"value_norm__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",156.0,0.003445749137002475,9.258476149523664e-05,0.0028487000095789,0.003420002655807075,0.0034777519066134,0.003507231923156775,0.0035322666646186
"value_norm__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",156.0,0.0034037589356847443,8.63781833725268e-05,0.0028711027591142,0.0033798476968039753,0.00343437869288155,0.003460629180858675,0.0034820417117273
"value_norm__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",156.0,0.0034248156701667744,8.907203869572383e-05,0.0028599804440259,0.00339945480659565,0.00345892318457035,0.003484174953838525,0.0034950089838866
"value_norm__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""",156.0,2.858729851308953e-06,9.030891536448963e-07,1.3067611429862631e-06,2.2094185444641697e-06,2.7018055821794467e-06,3.3083084652951777e-06,7.312046747737443e-06
"value_norm__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",156.0,0.009912440126725267,0.00027981973108035706,0.0080930114175639,0.009824374445945824,0.009993349156762699,0.01008866525676765,0.0102212708137024
"value_norm__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""",156.0,0.009642375326743119,0.00024107122012904274,0.0082370821691906,0.009538634414058824,0.0097246593514962,0.009805207316342074,0.0099175417332234
"value_norm__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",156.0,0.009780384946097887,0.00025459214276218135,0.0081675486841312,0.00970642243158375,0.009877602229818951,0.0099511172521859,0.0099814732632823
"value_norm__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""",156.0,3.3537957231347214e-05,1.0535124879290456e-05,1.5373453504601043e-05,2.5967706492141862e-05,3.161561781870913e-05,3.876961546928065e-05,8.514811498161256e-05
"value_norm__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""max""",156.0,0.12497852445601297,0.005690326396133785,0.0919283413363125,0.12227125654696493,0.1253838204473032,0.1285800448375145,0.1351381576905422
"value_norm__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""",156.0,0.10573888481342839,0.005070134787927301,0.0896392730286234,0.1025474555332796,0.10647241856276125,0.10912456564237688,0.1190365369661811
"value_norm__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""",156.0,0.11728403934480248,0.003200105632916432,0.0978387427508312,0.11593460087745078,0.11835686436798755,0.11947567790022798,0.1204935112302439
"value_norm__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""",156.0,0.008754194065110755,0.002335994770544155,0.0045538760241623,0.0072937440440438,0.0084409353137226,0.009586534879843801,0.0205852490477913
"value_norm__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""",156.0,-1.4820576897323918,0.6963627224381657,-5.072341988028453,-1.7933205794240292,-1.4923057927751753,-1.122912913133001,0.6755720978501762
"value_norm__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""",156.0,0.532635247404145,0.24035621506510446,1.5929845222306207e-05,0.3837842882629809,0.5373077008796551,0.7058480725007243,0.9893375465024242
"value_norm__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""",156.0,16.224358974358974,2.296065970583985,6.0,15.0,17.0,18.0,18.0
value_norm__number_crossing_m__m_0,156.0,2.0064102564102564,0.08006407690254388,2.0,2.0,2.0,2.0,3.0
value_norm__number_crossing_m__m_-1,156.0,1.6602564102564104,0.9804330502832291,0.0,1.0,2.0,2.0,5.0
value_norm__number_crossing_m__m_1,156.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
value_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_0,156.0,0.07204959601948294,0.027890261970363907,0.0045741736826728,0.052869685524394444,0.0676615646787823,0.09130920276865023,0.1633668498814864
value_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_1,156.0,0.04922278352895856,0.021135314992935937,0.006153837874948,0.0363103823271933,0.048081101876190996,0.060370536913473605,0.1194748027049983
value_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_2,156.0,0.02897208671719201,0.019524180159581593,0.0028736682128757,0.0138118509829158,0.0249540725921674,0.036345805945017906,0.0988698461231741
value_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_3,156.0,0.10038439903585201,0.06645186348636772,0.004688059762608,0.03725951913081715,0.10273440105477005,0.14019183265667282,0.3298581458126381
value_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_4,156.0,0.2354151768951668,0.044838108274267326,0.0200945747942411,0.2152365415297962,0.23897918130812806,0.2633863817877095,0.3710408823765599
value_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_5,156.0,0.20262146095816055,0.05569221121728886,0.0314039145180489,0.17526163676134182,0.21373672315741582,0.23560480986301627,0.3342926369615029
value_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_6,156.0,0.06571606443607066,0.049533500414644986,0.0135110255936314,0.028067210342593324,0.0491637064541877,0.09888374830918495,0.366556567359144
value_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_7,156.0,0.06615447978208103,0.033899121167094384,0.0036601563842908,0.037200922612003695,0.0687425594783023,0.08907719840762908,0.1583363108865467
value_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_8,156.0,0.09617879541675961,0.029363678900507978,0.0202707643813944,0.07788245005317193,0.0930335897491511,0.11264622425829719,0.1855097128937763
value_norm__energy_ratio_by_chunks__num_segments_10__segment_focus_9,156.0,0.08328515721027534,0.031531159536469996,0.0131641008049843,0.06247497406472608,0.0803159846460634,0.10103274653552866,0.2632794744414463
value_norm__ratio_beyond_r_sigma__r_0.5,156.0,0.8324230769230768,0.05069733573982585,0.496,0.8194999999999999,0.841,0.858,0.898
value_norm__ratio_beyond_r_sigma__r_1,156.0,0.3723076923076924,0.0873557513577976,0.202,0.306,0.374,0.4325,0.592
value_norm__ratio_beyond_r_sigma__r_1.5,156.0,0.11161538461538466,0.048842665317680896,0.0,0.1,0.124,0.144,0.18
value_norm__ratio_beyond_r_sigma__r_2,156.0,0.001230769230769231,0.008119944504693704,0.0,0.0,0.0,0.0,0.082
value_norm__ratio_beyond_r_sigma__r_2.5,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
value_norm__ratio_beyond_r_sigma__r_3,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
value_norm__ratio_beyond_r_sigma__r_5,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
value_norm__ratio_beyond_r_sigma__r_6,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
value_norm__ratio_beyond_r_sigma__r_7,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
value_norm__ratio_beyond_r_sigma__r_10,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
value_norm__count_above__t_0,156.0,0.40514102564102566,0.036610671583296374,0.276,0.382,0.40700000000000003,0.4265,0.526
value_norm__count_below__t_0,156.0,0.5948589743589741,0.03661067158329634,0.474,0.5734999999999999,0.593,0.618,0.724
value_norm__lempel_ziv_complexity__bins_2,156.0,0.06282051282051282,0.0011330072999632711,0.062,0.062,0.062,0.064,0.066
value_norm__lempel_ziv_complexity__bins_3,156.0,0.08901282051282033,0.0012127663896907789,0.086,0.088,0.09,0.09,0.092
value_norm__lempel_ziv_complexity__bins_5,156.0,0.12079487179487171,0.0028255012657601598,0.112,0.118,0.12,0.122,0.128
value_norm__lempel_ziv_complexity__bins_10,156.0,0.17770512820512824,0.0052489236361654285,0.166,0.174,0.178,0.182,0.192
value_norm__lempel_ziv_complexity__bins_100,156.0,0.47835897435897395,0.023948856452717875,0.42,0.462,0.482,0.498,0.524
value_norm__fourier_entropy__bins_2,156.0,0.04539477814685801,9.049613880002684e-17,0.0453947781468581,0.0453947781468581,0.0453947781468581,0.0453947781468581,0.0453947781468581
value_norm__fourier_entropy__bins_3,156.0,0.0587625596449508,0.02073830297805884,0.0453947781468581,0.0453947781468581,0.0453947781468581,0.0907289936621287,0.0907289936621287
value_norm__fourier_entropy__bins_5,156.0,0.08721058485905916,0.023197521369191253,0.0453947781468581,0.0907289936621287,0.0907289936621287,0.0907289936621287,0.1360021696648796
value_norm__fourier_entropy__bins_10,156.0,0.12886415065623977,0.014048623635769728,0.0907289936621287,0.1252557017492216,0.1360021696648796,0.1360021696648796,0.1360021696648796
value_norm__fourier_entropy__bins_100,156.0,0.16160121653125925,0.025793789284021897,0.1252557017492216,0.1360021696648796,0.1812138217044036,0.1812138217044036,0.2263634575785358
value_norm__permutation_entropy__dimension_3__tau_1,156.0,0.7416500492026422,0.06981328773702376,0.565478008437594,0.70034118108431,0.7368578053000034,0.7735622459945153,0.9950486389479876
value_norm__permutation_entropy__dimension_4__tau_1,156.0,0.8218860151790386,0.11761472293389817,0.6000461124677803,0.7442903921217842,0.808058209487217,0.8716199317610687,1.2777129608799276
value_norm__permutation_entropy__dimension_5__tau_1,156.0,0.896487429481285,0.16417365783838275,0.63465852078492,0.7887373313284665,0.8736597288275136,0.9623269240635333,1.5679683136777662
value_norm__permutation_entropy__dimension_6__tau_1,156.0,0.9639597431284003,0.2016792318054207,0.6664021904934655,0.8207612489489344,0.9355166368310572,1.0440335764618571,1.7780238476041932
value_norm__permutation_entropy__dimension_7__tau_1,156.0,1.0278919962895239,0.23556492650337507,0.6954308179010452,0.8495216041525154,0.993364207917206,1.114271938615548,2.0003089034862453
value_norm__query_similarity_count__query_None__threshold_0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"value_norm__matrix_profile__feature_""min""__threshold_0.98",156.0,2.7791615277894377,0.34359449785097385,2.183600634329865,2.565231403163974,2.742568806811564,2.9165629386674246,4.304633924398131
"value_norm__matrix_profile__feature_""max""__threshold_0.98",156.0,13.692906565796775,1.4484313911119142,9.58628336620431,12.673146783601943,13.510465231941279,14.519727122235796,18.113688429308716
"value_norm__matrix_profile__feature_""mean""__threshold_0.98",156.0,5.838215678568298,1.2062234417105993,3.728686264487735,4.945451831255872,5.533796630958252,6.637103067588922,10.167805785936231
"value_norm__matrix_profile__feature_""median""__threshold_0.98",156.0,5.517691389992151,1.4254725930590506,3.3007510704710272,4.464200846245524,5.167056374022367,6.287145059727555,11.065156775798014
"value_norm__matrix_profile__feature_""25""__threshold_0.98",156.0,4.318460150997188,1.1581924673678257,2.668884708783405,3.489320435161888,3.889117339296605,4.9057517506706345,8.072578578957799
"value_norm__matrix_profile__feature_""75""__threshold_0.98",156.0,6.544156863987471,1.5331520144510487,3.674799039273848,5.322927868624173,6.339073604492917,7.7159320653681185,11.530218291898247
