feature,total__count,total__mean,total__std,total__min,total__25%,total__50%,total__75%,total__max,control__count,control__mean,control__std,control__min,control__25%,control__50%,control__75%,control__max,epah__count,epah__mean,epah__std,epah__min,epah__25%,epah__50%,epah__75%,epah__max,pah__count,pah__mean,pah__std,pah__min,pah__25%,pah__50%,pah__75%,pah__max,anova_notes,f-oneway_stat,f-oneway_pvalue,tukey-HSD_control_epah_pvalue,tukey-HSD_control_pah_pvalue,tukey-HSD_epah_pah_pvalue,jarque-bera_stat,jarque-bera_pvalue,bartlett_stat,bartlett_pvalue
value_norm__benford_correlation,156.0,0.6062801308439886,0.18333472859808617,0.0230155623243167,0.4866421105344665,0.6564048568453584,0.748023787857752,0.974050185079521,30.0,0.6312298326407163,0.12669101957702622,0.3625787185659995,0.571036991202473,0.6388249731160045,0.7254104999589016,0.8606543359495409,65.0,0.5992719004451984,0.17899156711100106,0.2825105437770928,0.4469861599746167,0.6377300069402793,0.7219260389789154,0.974050185079521,61.0,0.6014775721885699,0.2109750715789036,0.0230155623243167,0.4700849480150995,0.6856917354761728,0.7722070873331303,0.8640479962509842,Non-normal residuals! Heteroscedastic samples! ,0.3432866617928121,0.7099798250618123,0.6949,0.7301,0.9,11.870282809794123,0.0026448487335349775,8.865239753682914,0.011883316030600425
value_norm__time_reversal_asymmetry_statistic__lag_1,156.0,8.522772035534412e-05,0.0020182469347815955,-0.0152899655929715,-0.000635341257693175,8.623238018799287e-05,0.0009755482562450001,0.0063882567615356,30.0,-0.0003271427930012311,0.0034656201504707908,-0.0152899655929715,-0.000693684841731125,-0.00015233704731916795,0.00048583328987512507,0.0063882567615356,65.0,0.0003146635375211012,0.0016637981420592769,-0.0042772837690695,-0.0007179638564984,0.0002827550973979,0.0013671169149773,0.0038589811322832,61.0,4.355210207539425e-05,0.001273211840972074,-0.0030426490034093,-0.000493922379617,8.974598706859292e-05,0.0006697259574044,0.0036591161941792,Non-normal residuals! Heteroscedastic samples! ,1.0600403017243445,0.34897217041972634,0.3229,0.6734,0.7135,2525.8905524861375,0.0,48.04330626825928,3.694269697805553e-11
value_norm__time_reversal_asymmetry_statistic__lag_2,156.0,0.00014953722470279683,0.004037776005308175,-0.0306769205343225,-0.001285001186330475,0.000156940846175,0.00196134661232915,0.0127203304700774,30.0,-0.0006840443385353459,0.006934833714547964,-0.0306769205343225,-0.00132509368045915,-0.00030584867858525,0.0009222360751392001,0.0127203304700774,65.0,0.0006056056684863052,0.0033244497091011863,-0.008579417369946,-0.0014964898109556,0.0005725756433719,0.002714815425917,0.007724986516408,61.0,7.352079931289915e-05,0.002550666078633039,-0.0060928233209962,-0.000984167699828,0.0001704267672505,0.0012970520800102,0.0071796769922566,Non-normal residuals! Heteroscedastic samples! ,1.0656377123325744,0.34705090465516303,0.3197,0.6632,0.7216,2565.260537061868,0.0,48.02094677138148,3.735802433877089e-11
value_norm__time_reversal_asymmetry_statistic__lag_3,156.0,0.00018482961926782256,0.006050205552821569,-0.0459911806439484,-0.00193577111108185,0.00017655324160595,0.0029442411363219748,0.0189988889329747,30.0,-0.0010729458952215794,0.010380300046965664,-0.0459911806439484,-0.00190138156320165,-0.00046659594278480003,0.0012812699662232,0.0189988889329747,65.0,0.0008612738051752823,0.004983777886220474,-0.0128526937796818,-0.0023931765290193,0.00085431355979,0.0040343688603044,0.0116060576024973,61.0,8.260655944318599e-05,0.003833036656780102,-0.0091174757598791,-0.0014533959684315,0.000179864249625,0.0018217372388528,0.0105426247054322,Non-normal residuals! Heteroscedastic samples! ,1.0641212630851213,0.3475703527840799,0.3191,0.6546,0.7315,2553.760485274368,0.0,47.67728338893753,4.436183028600465e-11
value_norm__c3__lag_1,156.0,0.5204743331114318,0.1913652214286141,-0.109161515793726,0.406898568815907,0.5302153004107799,0.6387897307133097,1.2015612208525115,30.0,0.5562456671477655,0.18264265927907444,0.1079149237163851,0.4206793454298546,0.5762015390748176,0.680586127607813,0.8018873273724272,65.0,0.5820641265968224,0.1740173309444431,0.3200343528721033,0.4555365916346461,0.5617330213356202,0.6638783355497903,1.2015612208525115,61.0,0.43725340528126105,0.18544258398545171,-0.109161515793726,0.3345449696199577,0.4561944798335696,0.5755787001384272,0.7947162160999238,,10.891556675272899,3.781681289488839e-05,0.7733,0.0099,0.001,4.60461828210937,0.10002759900175995,0.2610408752095223,0.877638555935515
value_norm__c3__lag_2,156.0,0.5247361226153773,0.190896636194469,-0.1048606475740761,0.41139756460074695,0.533555202407453,0.6423781617371889,1.2055392224047372,30.0,0.5605549474223022,0.18145926516881047,0.1216583000328418,0.42501320992566605,0.5799969295233984,0.6842380862488218,0.8062514207577893,65.0,0.5862081744547939,0.1737631497049846,0.3244067285946562,0.4602527858972432,0.5653145842070179,0.6686079164636858,1.2055392224047372,61.0,0.4416173010781671,0.18509466012406078,-0.1048606475740761,0.338764088044019,0.4617530454904203,0.5792546150660806,0.7972354973067433,,10.91956817458746,3.6900949228903666e-05,0.7748,0.0097,0.001,4.690596826253737,0.0958186043344004,0.2513775456665643,0.8818892719763893
value_norm__c3__lag_3,156.0,0.5285067265525882,0.19018166312162996,-0.1005637807146788,0.41548966285992833,0.5364287165848141,0.6452009576421356,1.2076002499970973,30.0,0.5642954217869698,0.18008968340325768,0.1355611643239238,0.4288589024491303,0.5832088352037539,0.6871882623556863,0.8093980329430196,65.0,0.5897794503344889,0.17323283271175965,0.3285694440481747,0.4646250209711274,0.5684593742216651,0.6724733041668906,1.2076002499970973,61.0,0.4456151215877525,0.18454735905586123,-0.1005637807146788,0.3427349815354875,0.4669541372417192,0.5822457610445566,0.7990640102796207,,10.943080358411677,3.614955945210283e-05,0.7758,0.0096,0.001,4.766309843933701,0.09225904777890054,0.2480584122697371,0.883354041148735
value_norm__cid_ce__normalize_True,156.0,0.3589417902146583,0.036746731299520816,0.2867439593852244,0.33267469107193764,0.35142502839777734,0.3799911543687379,0.5255927443372004,30.0,0.38064454930453656,0.02505618513893628,0.3337517728640026,0.36348225128830364,0.3806359710565592,0.3962328678495664,0.4540395565670571,65.0,0.3607497722091195,0.04125972837497982,0.3035232936705908,0.3369956721303891,0.3515093998931149,0.3694830424873278,0.5255927443372004,61.0,0.3463417639468494,0.031122032319253354,0.2867439593852244,0.325863826794224,0.3397613033004533,0.3639022544382643,0.4419984209691247,Non-normal residuals! Heteroscedastic samples! ,9.9209287887171,8.886928460702522e-05,0.0282,0.001,0.0557,193.7943693083667,8.281087866091594e-43,10.543133678157933,0.005135557673423953
value_norm__cid_ce__normalize_False,156.0,0.35858266877385303,0.03670996617645929,0.2864570719103079,0.33234184987697457,0.35107342748093306,0.3796109730285588,0.5250668885333657,30.0,0.3802637142423969,0.025031116413161025,0.3334178540481674,0.36311858711392087,0.38025514457696075,0.3958364366669186,0.453585289763408,65.0,0.3603888418814238,0.04121844799608498,0.3032196184633218,0.3366585077917138,0.3511577145625469,0.3691133745183465,0.5250668885333657,61.0,0.345995248838633,0.031090894710337446,0.2864570719103079,0.3255377998723806,0.3394213719464079,0.3635381700505201,0.4415562013276694,Non-normal residuals! Heteroscedastic samples! ,9.920928788717086,8.886928460702608e-05,0.0282,0.001,0.0557,193.79436930836627,8.281087866093375e-43,10.543133678158158,0.005135557673423372
value_norm__symmetry_looking__r_0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.05,156.0,0.01282051282051282,0.11286186173625715,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.03278688524590164,0.17955622283415842,0.0,0.0,0.0,0.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.1,156.0,0.08333333333333333,0.2772755316109008,0.0,0.0,0.0,0.0,1.0,30.0,0.03333333333333333,0.18257418583505525,0.0,0.0,0.0,0.0,1.0,65.0,0.03076923076923077,0.17403580533459637,0.0,0.0,0.0,0.0,1.0,61.0,0.16393442622950818,0.3732884438274,0.0,0.0,0.0,0.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.15000000000000002,156.0,0.28205128205128205,0.4514474469450286,0.0,0.0,0.0,1.0,1.0,30.0,0.23333333333333334,0.4301830671520762,0.0,0.0,0.0,0.0,1.0,65.0,0.23076923076923078,0.4246038878042236,0.0,0.0,0.0,0.0,1.0,61.0,0.36065573770491804,0.4841758249935621,0.0,0.0,0.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.2,156.0,0.717948717948718,0.45144744694502864,0.0,0.0,1.0,1.0,1.0,30.0,0.7666666666666667,0.4301830671520764,0.0,1.0,1.0,1.0,1.0,65.0,0.7384615384615385,0.4428925898610702,0.0,0.0,1.0,1.0,1.0,61.0,0.6721311475409836,0.47333256368751403,0.0,0.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.25,156.0,0.9871794871794872,0.11286186173625715,0.0,1.0,1.0,1.0,1.0,30.0,0.9333333333333333,0.2537081317024625,0.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.30000000000000004,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.35000000000000003,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.4,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.45,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.5,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.55,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.6000000000000001,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.65,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.7000000000000001,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.75,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.8,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.8500000000000001,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.9,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__symmetry_looking__r_0.9500000000000001,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.05,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.1,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.15000000000000002,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.2,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.25,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.30000000000000004,156.0,0.9743589743589743,0.1585709548605698,0.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,0.9384615384615385,0.24218556140663328,0.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.35000000000000003,156.0,0.7307692307692307,0.4449886384363862,0.0,0.0,1.0,1.0,1.0,30.0,0.5333333333333333,0.507416263404925,0.0,0.0,1.0,1.0,1.0,65.0,0.676923076923077,0.4712911887733366,0.0,0.0,1.0,1.0,1.0,61.0,0.8852459016393442,0.3213700180859908,0.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.4,156.0,0.02564102564102564,0.15857095486056988,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.06557377049180328,0.24958982745138697,0.0,0.0,0.0,0.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.45,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.5,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.55,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.6000000000000001,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.65,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.7000000000000001,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.75,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.8,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.8500000000000001,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.9,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not enough unique values! ,,,,,,,,,
value_norm__large_standard_deviation__r_0.9500000000000001,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not enough unique values! ,,,,,,,,,
value_norm__quantile__q_0.1,156.0,-1.0150322515749919,0.10195210654533493,-1.3330740698556365,-1.0834513283996743,-1.0057906576867273,-0.9328264037961043,-0.7804250957056037,30.0,-1.0199247639682179,0.10634352111162398,-1.2260330827254562,-1.0881226915868887,-0.9852492447198262,-0.9299656507416894,-0.8917432987496748,65.0,-1.0030448184144347,0.09533330264720695,-1.2122946281943645,-1.070797204056037,-0.9991116927957302,-0.9327240414507708,-0.7804250957056037,61.0,-1.025399592290392,0.10683878908840246,-1.3330740698556365,-1.105819909241164,-1.0186746230997417,-0.934740508704916,-0.8434680845821991,,0.7971442169011637,0.45247641025939833,0.7162,0.9,0.4401,5.015018886402993,0.08147089466430295,0.9195443110345262,0.6314274963897895
value_norm__quantile__q_0.2,156.0,-0.9000823529542956,0.09697088608438226,-1.2189403741374645,-0.9681542787230886,-0.9014548528679835,-0.8368008116284227,-0.6290687019452993,30.0,-0.8559853374324199,0.09565092740003389,-1.068382371048005,-0.9128199421598542,-0.8407304959904074,-0.7990692400709858,-0.7229384333329433,65.0,-0.8814466292905685,0.09261655094884584,-1.1065886478831246,-0.9382627237147334,-0.8886912461922962,-0.8171514046296626,-0.6290687019452993,61.0,-0.9416271480985344,0.08727547474627351,-1.2189403741374645,-0.991777768744999,-0.9483892299652328,-0.883078202845027,-0.7458293845736429,,11.203957834863546,2.8782703097127143e-05,0.4186,0.001,0.001,2.9769654437271877,0.22571486809239333,0.38823487900780795,0.8235611799726508
value_norm__quantile__q_0.3,156.0,-0.8071736643136145,0.09865777764468203,-0.9826501366359922,-0.8843871674308124,-0.8177609696781227,-0.7366308599990512,-0.4886812210715526,30.0,-0.7541848833135414,0.07127810038912007,-0.9023611819402048,-0.7946436337053111,-0.7524071274610985,-0.7160335871510639,-0.6068968118562268,65.0,-0.7848571079490646,0.1059600033052365,-0.9735855565324624,-0.8754984237312432,-0.8041693913686075,-0.7140443452620165,-0.4886812210715526,61.0,-0.8570136576529241,0.0790190639716105,-0.9826501366359922,-0.9186432830355336,-0.8722833677060453,-0.813940141700239,-0.6299179693293274,Non-normal residuals! Heteroscedastic samples! ,16.53481436758613,3.1529667416659373e-07,0.2741,0.001,0.001,15.465783531679927,0.00043817518322951827,8.314363175920214,0.015651608496315743
value_norm__quantile__q_0.4,156.0,-0.6926048407308862,0.09302538877442605,-0.8417307336126443,-0.7586026421466718,-0.7122515099868094,-0.6448549078079582,-0.2879429292122851,30.0,-0.6807059603110788,0.05900175465887328,-0.7891288150490859,-0.7165798913496059,-0.688763966958226,-0.6610958669699193,-0.4961791683804959,65.0,-0.673615070746335,0.10282213329473432,-0.8131931175001353,-0.7502436515346648,-0.6960968484582067,-0.6152912467332994,-0.2879429292122851,61.0,-0.7186917499372805,0.09078726485380582,-0.8417307336126443,-0.7887158458052012,-0.740282192685918,-0.6782773689115282,-0.4019323148529048,Non-normal residuals! Heteroscedastic samples! ,4.161337217486011,0.017385826746156106,0.9,0.1516,0.0171,114.85281324085479,1.1482289415177375e-25,10.293210210756,0.00581912655257849
value_norm__quantile__q_0.6,156.0,0.03758393387035879,0.2336140281891634,-0.5190179113658326,-0.14095720080091564,0.0546084172118552,0.20131470539268154,0.717900908628148,30.0,-0.05388389953286213,0.20827483332163985,-0.3565150165921934,-0.21728945059117963,-0.08314533788500475,0.149236891485441,0.3163017625491777,65.0,-0.037768606414494615,0.20015721793085606,-0.5190179113658326,-0.1608356972600118,-0.0273968985131805,0.1060822425074589,0.3392679756251087,61.0,0.1628618047000653,0.22582353111960615,-0.3761897752272591,-0.0013888663071518,0.1894251124267964,0.2996131952494559,0.717900908628148,,17.535194252162192,1.3911763870147311e-07,0.9,0.001,0.001,1.849980690421122,0.3965352475208314,0.9156086250207016,0.6326712699471144
value_norm__quantile__q_0.7,156.0,0.7538130219891183,0.17796849734873976,-0.2718439246396584,0.695711958921692,0.7859295249380935,0.8563317689302186,1.0566448613840589,30.0,0.7524181759371967,0.14962029175121036,0.4534222934137631,0.686281724369306,0.7851514441746387,0.8613275652231734,0.945111724676858,65.0,0.6902896908109503,0.21345675596497604,-0.2718439246396584,0.6313053050909558,0.758321559973916,0.8210203124282214,0.9866676600040624,61.0,0.822187807368439,0.11521499696128303,0.4717403455354811,0.7500692998312941,0.8273515882001873,0.8745701279356903,1.0566448613840589,Non-normal residuals! Heteroscedastic samples! ,9.603013627571325,0.00011781371498799908,0.2215,0.1562,0.001,378.3320357489392,7.018467181879321e-83,22.633186297065123,1.216931244402362e-05
value_norm__quantile__q_0.8,156.0,1.257130011153502,0.0908523481298607,0.9867230222444676,1.216670147393985,1.2674940143348639,1.311287693869825,1.4459223965506134,30.0,1.2686090660597138,0.11822075928099025,1.036880452996428,1.1796287773823542,1.2954727065758518,1.3509005389303974,1.4164804783359144,65.0,1.2790152080673702,0.08005398153111917,0.9867230222444676,1.2410644619426972,1.27830223824168,1.328390364117212,1.4459223965506134,61.0,1.228164282520912,0.07933751448284597,1.013328578540964,1.1849051466431555,1.2466912758365845,1.278192484553955,1.4048416900423746,Non-normal residuals! Heteroscedastic samples! ,5.531095311032773,0.00479450459512,0.8392,0.1031,0.0043,20.918155485947793,2.8686677459970605e-05,8.408956737283356,0.01492857124929282
value_norm__quantile__q_0.9,156.0,1.551171949056553,0.1121387760453559,1.1908139429298803,1.4944852073983466,1.552617873132368,1.6131538905357117,1.9193870172019785,30.0,1.561411276453497,0.103141569711625,1.370765242825366,1.4772479557294733,1.5791949622251231,1.6141309595080688,1.7221806588191502,65.0,1.587447850092695,0.1044291872098599,1.3644076327863444,1.5140767906189396,1.584781560909181,1.6556188302887276,1.9193870172019785,61.0,1.5074815656260996,0.11087256470990185,1.1908139429298803,1.4237005250488577,1.5204348288326213,1.5919234461056002,1.724993014067335,,8.997477095570341,0.00020214936217583903,0.5128,0.0639,0.001,0.4581041512304751,0.7952871173607907,0.3016794643275064,0.8599855156328905
value_norm__autocorrelation__lag_0,156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Not enough unique values! ,,,,,,,,,
value_norm__autocorrelation__lag_1,156.0,1.000309589244752,0.0004297790745167989,0.997977449567579,1.0000326216693929,1.0003345873437712,1.0006132266840164,1.0013193538433471,30.0,1.0003480289458884,0.0006140780933838184,0.997977449567579,1.0000370089847737,1.0003907265924479,1.0008002768145003,1.001158987114487,65.0,1.000392706542145,0.0003354826726964975,0.999458706221514,1.0002246277439366,1.0004095017644443,1.0006257612715714,1.0010769970206836,61.0,1.000202116861725,0.0003935592308786943,0.9992398993661707,0.99986313201001,1.000203126716056,1.0004674839556418,1.0013193538433471,Non-normal residuals! Heteroscedastic samples! ,3.3407236020646476,0.03801266054324282,0.8711,0.2732,0.0335,220.81068519999354,1.1260791988690717e-48,16.851331173869408,0.00021916940531280628
